Title,Content,Date,Country,Link
Soccer-Zimbabwe confirm death of fan before Cup of Nations qualifier,"HARARE, March 25 (Reuters) - The Zimbabwe Football Association have confirmed the death of a female fan in a stampede outside of the National Stadium in Harare ahead of Sunday's Africa Cup of Nations qualifier against Congo.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/AfricaCongoNews?a=s2f5G-Zo0K8:Kcownil66lk:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaCongoNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaCongoNews?a=s2f5G-Zo0K8:Kcownil66lk:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaCongoNews?i=s2f5G-Zo0K8:Kcownil66lk:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaCongoNews?a=s2f5G-Zo0K8:Kcownil66lk:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaCongoNews?i=s2f5G-Zo0K8:Kcownil66lk:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/AfricaCongoNews/~4/s2f5G-Zo0K8"" height=""1"" width=""1"" alt=""""/>","Mon, 25 Mar 2019 08:22:15 +0000","
    Reuters: Congo News",http://feeds.reuters.com/~r/reuters/AfricaCongoNews/~3/s2f5G-Zo0K8/idAFL8N21C1LZ
Soccer-South Africa secure last berth at Cup of Nations finals,"JOHANNESBURG, March 24 (Reuters) - South Africa booked the last place at the African Cup of Nations finals with a 2-1 away win over Libya thanks to Percy Tau's double on Sunday to complete the lineup for the 24-team finals being hosted in Egypt in June.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/AfricaCongoNews?a=wA23VGJCXag:eqBIlqUNVcQ:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaCongoNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaCongoNews?a=wA23VGJCXag:eqBIlqUNVcQ:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaCongoNews?i=wA23VGJCXag:eqBIlqUNVcQ:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaCongoNews?a=wA23VGJCXag:eqBIlqUNVcQ:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaCongoNews?i=wA23VGJCXag:eqBIlqUNVcQ:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/AfricaCongoNews/~4/wA23VGJCXag"" height=""1"" width=""1"" alt=""""/>","Sun, 24 Mar 2019 19:45:44 +0000","
    Reuters: Congo News",http://feeds.reuters.com/~r/reuters/AfricaCongoNews/~3/wA23VGJCXag/idAFL8N21B0P4
Congo Ebola outbreak spreads to city of Bunia,"GOMA, Democratic Republic of Congo, March 20 (Reuters) -
H ealth authorities in Democratic Republic of Congo have
confirmed a case of Ebola in another city of close to 1 million
people, the health ministry said on Wednesday.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/AfricaCongoNews?a=ciYkVaQYWv0:ZbS56dS1EKc:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaCongoNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaCongoNews?a=ciYkVaQYWv0:ZbS56dS1EKc:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaCongoNews?i=ciYkVaQYWv0:ZbS56dS1EKc:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaCongoNews?a=ciYkVaQYWv0:ZbS56dS1EKc:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaCongoNews?i=ciYkVaQYWv0:ZbS56dS1EKc:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/AfricaCongoNews/~4/ciYkVaQYWv0"" height=""1"" width=""1"" alt=""""/>","Wed, 20 Mar 2019 22:25:29 +0000","
    Reuters: Congo News",http://feeds.reuters.com/~r/reuters/AfricaCongoNews/~3/ciYkVaQYWv0/idAFL8N2177H0
"Congo Republic cuts external debt on stronger economy, repayments","BRAZZAVILE, March 18 (Reuters) - Congo Republic has slashed
its external debt to 85 percent of GDP, compared with 120
percent just over a year ago, after its economy recovered from a
slump and it managed to make some repayments, its monetary
policy committee said on Monday.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/AfricaCongoNews?a=8B9vkpQBqCA:iO_9gM6o3Xc:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaCongoNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaCongoNews?a=8B9vkpQBqCA:iO_9gM6o3Xc:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaCongoNews?i=8B9vkpQBqCA:iO_9gM6o3Xc:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaCongoNews?a=8B9vkpQBqCA:iO_9gM6o3Xc:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaCongoNews?i=8B9vkpQBqCA:iO_9gM6o3Xc:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/AfricaCongoNews/~4/8B9vkpQBqCA"" height=""1"" width=""1"" alt=""""/>","Mon, 18 Mar 2019 21:27:54 +0000","
    Reuters: Congo News",http://feeds.reuters.com/~r/reuters/AfricaCongoNews/~3/8B9vkpQBqCA/idAFL8N2156MD
UPDATE 2-More than 500 Banunu killed in attacks by rival ethnic group in DR Congo -UN investigation,"GENEVA, March 12 (Reuters) - More than 500 men, women and
children from the Democratic Republic of Congo's Banunu
community were killed in attacks by Batende villagers in
December, some beheaded and many slain as they tried to flee
across a river, U.N. investigators said on Tuesday.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/AfricaCongoNews?a=mkkrYVJPuJY:hcDCUzXUcrA:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaCongoNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaCongoNews?a=mkkrYVJPuJY:hcDCUzXUcrA:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaCongoNews?i=mkkrYVJPuJY:hcDCUzXUcrA:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaCongoNews?a=mkkrYVJPuJY:hcDCUzXUcrA:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaCongoNews?i=mkkrYVJPuJY:hcDCUzXUcrA:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/AfricaCongoNews/~4/mkkrYVJPuJY"" height=""1"" width=""1"" alt=""""/>","Tue, 12 Mar 2019 14:31:33 +0000","
    Reuters: Congo News",http://feeds.reuters.com/~r/reuters/AfricaCongoNews/~3/mkkrYVJPuJY/idAFL8N20Z2LR
UPDATE 1-Congo's Mai Mai militiamen attack Ebola treatment centre,"GOMA, Congo, March 9 (Reuters) - Mai Mai militiamen attacked
an Ebola treatment centre at the heart of an outbreak of the
disease in eastern Congo on Saturday, killing a policeman and
wounding health workers before being repelled by security
forces.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/AfricaCongoNews?a=3tTuoBWvR4c:diGpS5iw50o:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaCongoNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaCongoNews?a=3tTuoBWvR4c:diGpS5iw50o:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaCongoNews?i=3tTuoBWvR4c:diGpS5iw50o:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaCongoNews?a=3tTuoBWvR4c:diGpS5iw50o:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaCongoNews?i=3tTuoBWvR4c:diGpS5iw50o:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/AfricaCongoNews/~4/3tTuoBWvR4c"" height=""1"" width=""1"" alt=""""/>","Sat, 09 Mar 2019 16:09:28 +0000","
    Reuters: Congo News",http://feeds.reuters.com/~r/reuters/AfricaCongoNews/~3/3tTuoBWvR4c/idAFL5N20W0DF
RPT-Congo's Mai Mai militia attacks Ebola treatment centre,"GOMA, Congo, March 9 (Reuters) - Armed Mai Mai militiamen
attacked an Ebola treatment centre at the heart of an outbreak
of the disease in eastern Congo on Saturday, killing a policeman
before being repelled by security forces, the local mayor said.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/AfricaCongoNews?a=6_IUmBusU_s:ax8mdmKvhFU:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaCongoNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaCongoNews?a=6_IUmBusU_s:ax8mdmKvhFU:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaCongoNews?i=6_IUmBusU_s:ax8mdmKvhFU:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaCongoNews?a=6_IUmBusU_s:ax8mdmKvhFU:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaCongoNews?i=6_IUmBusU_s:ax8mdmKvhFU:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/AfricaCongoNews/~4/6_IUmBusU_s"" height=""1"" width=""1"" alt=""""/>","Sat, 09 Mar 2019 11:25:44 +0000","
    Reuters: Congo News",http://feeds.reuters.com/~r/reuters/AfricaCongoNews/~3/6_IUmBusU_s/idAFL5N20W08R
Congo president turned down predecessor's PM pick -sources,"KINSHASA/BRUSSELS, April 8 (Reuters) - Former Congolese
President Joseph Kabila wanted his successor, Felix Tshisekedi,
to appoint Albert Yuma, a Kabila ally and chairman of state
mining company Gecamines, as prime minister, but Tshisekedi
refused, sources familiar with the matter said.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/AfricadrcNews?a=yUgjQLiQa9s:Bsx-AedoUPA:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricadrcNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricadrcNews?a=yUgjQLiQa9s:Bsx-AedoUPA:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricadrcNews?i=yUgjQLiQa9s:Bsx-AedoUPA:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricadrcNews?a=yUgjQLiQa9s:Bsx-AedoUPA:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricadrcNews?i=yUgjQLiQa9s:Bsx-AedoUPA:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/AfricadrcNews/~4/yUgjQLiQa9s"" height=""1"" width=""1"" alt=""""/>","Tue, 09 Apr 2019 10:01:20 +0000","
    Reuters: Dem. Rep. of Congo News",http://feeds.reuters.com/~r/reuters/AfricadrcNews/~3/yUgjQLiQa9s/idAFL8N21R1PB
Rwandan rebel group spokesman faces terrorism-related charges in Kigali court,"KIGALI, April 8 (Reuters) - A Rwandan court filed
terrorism-related charges against the spokesman for the FDLR
rebel group on Monday, two months after his deportation from
neighbouring Democratic Republic of Congo.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/AfricadrcNews?a=419sMtVTO5k:P4-wfcByaBA:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricadrcNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricadrcNews?a=419sMtVTO5k:P4-wfcByaBA:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricadrcNews?i=419sMtVTO5k:P4-wfcByaBA:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricadrcNews?a=419sMtVTO5k:P4-wfcByaBA:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricadrcNews?i=419sMtVTO5k:P4-wfcByaBA:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/AfricadrcNews/~4/419sMtVTO5k"" height=""1"" width=""1"" alt=""""/>","Mon, 08 Apr 2019 14:45:38 +0000","
    Reuters: Dem. Rep. of Congo News",http://feeds.reuters.com/~r/reuters/AfricadrcNews/~3/419sMtVTO5k/idAFL8N21Q41M
CORRECTED-UPDATE 1-American tourist kidnapped in Ugandan park rescued,"KAMPALA, April 7 (Reuters) - An American tourist and her
driver have been rescued unharmed after being kidnapped in a
national park in southwestern Uganda last week, the Ugandan
authorities said on Sunday.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/AfricadrcNews?a=uoPlyQx27h0:3DlL_DfETg4:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricadrcNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricadrcNews?a=uoPlyQx27h0:3DlL_DfETg4:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricadrcNews?i=uoPlyQx27h0:3DlL_DfETg4:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricadrcNews?a=uoPlyQx27h0:3DlL_DfETg4:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricadrcNews?i=uoPlyQx27h0:3DlL_DfETg4:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/AfricadrcNews/~4/uoPlyQx27h0"" height=""1"" width=""1"" alt=""""/>","Mon, 08 Apr 2019 08:40:43 +0000","
    Reuters: Dem. Rep. of Congo News",http://feeds.reuters.com/~r/reuters/AfricadrcNews/~3/uoPlyQx27h0/idAFL8N21P0K6
American tourist kidnapped in Ugandan park rescued -Uganda military,"KAMPALA, April 7 (Reuters) - An American tourist who was
kidnapped alongside her driver in a national park in
southwestern Uganda has been rescued unharmed, the Ugandan
military told Reuters on Sunday.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/AfricadrcNews?a=COs0REARAI0:a15wXCiD3mQ:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricadrcNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricadrcNews?a=COs0REARAI0:a15wXCiD3mQ:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricadrcNews?i=COs0REARAI0:a15wXCiD3mQ:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricadrcNews?a=COs0REARAI0:a15wXCiD3mQ:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricadrcNews?i=COs0REARAI0:a15wXCiD3mQ:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/AfricadrcNews/~4/COs0REARAI0"" height=""1"" width=""1"" alt=""""/>","Sun, 07 Apr 2019 16:50:23 +0000","
    Reuters: Dem. Rep. of Congo News",http://feeds.reuters.com/~r/reuters/AfricadrcNews/~3/COs0REARAI0/idAFL8N21P0JR
Democratic Republic of Congo plans oil licensing round this year,"BRUSSELS, April 5 (Reuters) - Democratic Republic of Congo
plans to launch a licensing round this year for more than 20
onshore oil and gas blocks, the oil ministry said on Friday, its
first since adopting a new hydrocarbons code in 2015.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/AfricadrcNews?a=zMm5kSVU2cI:ud94IHvjTKc:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricadrcNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricadrcNews?a=zMm5kSVU2cI:ud94IHvjTKc:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricadrcNews?i=zMm5kSVU2cI:ud94IHvjTKc:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricadrcNews?a=zMm5kSVU2cI:ud94IHvjTKc:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricadrcNews?i=zMm5kSVU2cI:ud94IHvjTKc:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/AfricadrcNews/~4/zMm5kSVU2cI"" height=""1"" width=""1"" alt=""""/>","Fri, 05 Apr 2019 17:26:46 +0000","
    Reuters: Dem. Rep. of Congo News",http://feeds.reuters.com/~r/reuters/AfricadrcNews/~3/zMm5kSVU2cI/idAFL8N21N5UR
Belgium apologises for colonial-era abduction of mixed-race children,"BRUSSELS, April 4 (Reuters) - Belgium apologised on Thursday
for kidnapping thousands of mixed-race children from Congo
between 1959 and 1962, in a move to address the legacy of its
often brutal 80 years of African colonisation.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/AfricadrcNews?a=27MYpcXP0Nk:qTKLuc6SIQ4:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricadrcNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricadrcNews?a=27MYpcXP0Nk:qTKLuc6SIQ4:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricadrcNews?i=27MYpcXP0Nk:qTKLuc6SIQ4:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricadrcNews?a=27MYpcXP0Nk:qTKLuc6SIQ4:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricadrcNews?i=27MYpcXP0Nk:qTKLuc6SIQ4:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/AfricadrcNews/~4/27MYpcXP0Nk"" height=""1"" width=""1"" alt=""""/>","Thu, 04 Apr 2019 19:37:39 +0000","
    Reuters: Dem. Rep. of Congo News",http://feeds.reuters.com/~r/reuters/AfricadrcNews/~3/27MYpcXP0Nk/idAFL8N21M5P3
Congo arrests rebel leader wanted for mass rape,"KINSHASA, April 4 (Reuters) - A Congolese rebel leader
accused of orchestrating mass rapes and other atrocities has
been caught, Democratic Republic of Congo's army said on
Thursday.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/AfricadrcNews?a=mYhNxTrj91o:u1XKMjJn1yY:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricadrcNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricadrcNews?a=mYhNxTrj91o:u1XKMjJn1yY:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricadrcNews?i=mYhNxTrj91o:u1XKMjJn1yY:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricadrcNews?a=mYhNxTrj91o:u1XKMjJn1yY:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricadrcNews?i=mYhNxTrj91o:u1XKMjJn1yY:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/AfricadrcNews/~4/mYhNxTrj91o"" height=""1"" width=""1"" alt=""""/>","Thu, 04 Apr 2019 13:36:23 +0000","
    Reuters: Dem. Rep. of Congo News",http://feeds.reuters.com/~r/reuters/AfricadrcNews/~3/mYhNxTrj91o/idAFL8N21M3RX
EXPLAINER-How countries are getting tougher with mining companies,"LONDON, April 4 (Reuters) - A mix of political populism,
higher commodity prices and the expectation electrification will
spur demand for some raw materials has led resource-holding
governments to change the rules for miners operating in their
countries.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/AfricadrcNews?a=Jx_tAkO2i0k:oiFxOZjBi-M:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricadrcNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricadrcNews?a=Jx_tAkO2i0k:oiFxOZjBi-M:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricadrcNews?i=Jx_tAkO2i0k:oiFxOZjBi-M:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricadrcNews?a=Jx_tAkO2i0k:oiFxOZjBi-M:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricadrcNews?i=Jx_tAkO2i0k:oiFxOZjBi-M:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/AfricadrcNews/~4/Jx_tAkO2i0k"" height=""1"" width=""1"" alt=""""/>","Thu, 04 Apr 2019 11:35:56 +0000","
    Reuters: Dem. Rep. of Congo News",http://feeds.reuters.com/~r/reuters/AfricadrcNews/~3/Jx_tAkO2i0k/idAFL8N21F70M
"REFILE-Two injured, two others missing after mudslide at Freeport's Grasberg mine","* An incident at Freeport-McMoran's Grasberg mine in
Indonesia injured two workers on Wednesday while two other
missing, a company spokesman said on Thursday<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/AfricadrcNews?a=zy380gIC2l0:eALiHtg6S2s:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricadrcNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricadrcNews?a=zy380gIC2l0:eALiHtg6S2s:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricadrcNews?i=zy380gIC2l0:eALiHtg6S2s:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricadrcNews?a=zy380gIC2l0:eALiHtg6S2s:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricadrcNews?i=zy380gIC2l0:eALiHtg6S2s:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/AfricadrcNews/~4/zy380gIC2l0"" height=""1"" width=""1"" alt=""""/>","Thu, 04 Apr 2019 11:35:40 +0000","
    Reuters: Dem. Rep. of Congo News",http://feeds.reuters.com/~r/reuters/AfricadrcNews/~3/zy380gIC2l0/idAFL3N21M261
Pompeo pledges support for Congo's Tshisekedi 'change agenda' in first meeting,"WASHINGTON, April 3 (Reuters) - U.S. Secretary of State Mike
Pompeo expressed support for Congo President Felix Tshisekedi's
""change agenda"" to tackle corruption, improve human rights and
strengthen security during their first meeting on Wednesday, the
State Department said.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/AfricadrcNews?a=Ak9uy6jCw2Q:mW_QT_m_6QM:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricadrcNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricadrcNews?a=Ak9uy6jCw2Q:mW_QT_m_6QM:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricadrcNews?i=Ak9uy6jCw2Q:mW_QT_m_6QM:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricadrcNews?a=Ak9uy6jCw2Q:mW_QT_m_6QM:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricadrcNews?i=Ak9uy6jCw2Q:mW_QT_m_6QM:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/AfricadrcNews/~4/Ak9uy6jCw2Q"" height=""1"" width=""1"" alt=""""/>","Thu, 04 Apr 2019 00:04:53 +0000","
    Reuters: Dem. Rep. of Congo News",http://feeds.reuters.com/~r/reuters/AfricadrcNews/~3/Ak9uy6jCw2Q/idAFL1N21L1WH
